run_date,disease,state,year,cumulative_notifications
2026-01-21,RSV,NSW,2026,1000
2026-01-28,RSV,NSW,2026,1389
2026-02-04,RSV,NSW,2026,1886
2026-02-11,RSV,NSW,2026,2419
2026-02-18,RSV,NSW,2026,3037
2026-02-25,RSV,NSW,2026,3820
2026-03-04,RSV,NSW,2026,4712
2026-03-11,RSV,NSW,2026,5730
2026-03-18,RSV,NSW,2026,6935
2026-03-25,RSV,NSW,2026,8330
2026-04-01,RSV,NSW,2026,9991
2026-04-08,RSV,NSW,2026,11179
2026-04-15,RSV,NSW,2026,13065
2026-04-22,RSV,NSW,2026,14735
2026-04-29,RSV,NSW,2026,15935
2026-05-06,RSV,NSW,2026,17550
2026-05-13,RSV,NSW,2026,19223
2026-05-20,RSV,NSW,2026,21064
2026-05-27,RSV,NSW,2026,22644
2026-06-03,RSV,NSW,2026,24469
2026-06-10,RSV,NSW,2026,26313
2026-06-24,RSV,NSW,2026,31017
2026-07-01,RSV,NSW,2026,33989
2026-07-08,RSV,NSW,2026,37033
2026-07-15,RSV,NSW,2026,40236
2024-11-20,RSV,NT,2024,1510
2024-11-27,RSV,NT,2024,1545
2024-12-04,RSV,NT,2024,1593
2024-12-11,RSV,NT,2024,1632
2024-12-18,RSV,NT,2024,1668
2024-12-25,RSV,NT,2024,1692
2025-01-02,RSV,NT,2025,0
2025-01-08,RSV,NT,2025,19
2025-01-15,RSV,NT,2025,32
2025-01-22,RSV,NT,2025,47
2025-01-29,RSV,NT,2025,62
2025-02-05,RSV,NT,2025,85
2025-02-13,RSV,NT,2025,101
2025-02-19,RSV,NT,2025,105
2025-02-26,RSV,NT,2025,126
2025-03-05,RSV,NT,2025,136
2025-03-12,RSV,NT,2025,148
2025-03-19,RSV,NT,2025,154
2025-03-26,RSV,NT,2025,171
2025-04-02,RSV,NT,2025,190
2025-04-09,RSV,NT,2025,203
2025-04-16,RSV,NT,2025,221
2025-04-23,RSV,NT,2025,242
2025-04-30,RSV,NT,2025,278
2025-05-07,RSV,NT,2025,293
2025-05-14,RSV,NT,2025,335
2025-05-21,RSV,NT,2025,383
2025-06-04,RSV,NT,2025,432
2025-06-11,RSV,NT,2025,461
2025-06-18,RSV,NT,2025,497
2025-06-25,RSV,NT,2025,515
2025-07-02,RSV,NT,2025,524
2025-07-09,RSV,NT,2025,525
2025-07-16,RSV,NT,2025,562
2025-07-23,RSV,NT,2025,580
2025-07-30,RSV,NT,2025,597
2025-08-06,RSV,NT,2025,608
2025-08-13,RSV,NT,2025,627
2025-08-20,RSV,NT,2025,650
2025-08-27,RSV,NT,2025,666
2025-09-03,RSV,NT,2025,692
2025-09-10,RSV,NT,2025,715
2025-09-17,RSV,NT,2025,729
2025-09-24,RSV,NT,2025,740
2025-10-01,RSV,NT,2025,755
2025-10-15,RSV,NT,2025,798
2025-10-22,RSV,NT,2025,824
2025-10-29,RSV,NT,2025,857
2025-11-05,RSV,NT,2025,896
2025-11-12,RSV,NT,2025,939
2025-11-19,RSV,NT,2025,966
2025-11-26,RSV,NT,2025,1047
2025-12-03,RSV,NT,2025,1128
2025-12-10,RSV,NT,2025,1213
2025-12-17,RSV,NT,2025,1271
2025-12-24,RSV,NT,2025,1351
2026-01-02,RSV,NT,2026,0
2026-01-07,RSV,NT,2026,0
2026-01-14,RSV,NT,2026,84
2026-01-21,RSV,NT,2026,139
2026-01-28,RSV,NT,2026,189
2026-02-04,RSV,NT,2026,229
2026-02-11,RSV,NT,2026,261
2026-02-18,RSV,NT,2026,316
2026-02-25,RSV,NT,2026,358
2026-03-04,RSV,NT,2026,393
2026-03-11,RSV,NT,2026,431
2026-03-18,RSV,NT,2026,469
2026-03-25,RSV,NT,2026,507
2026-04-01,RSV,NT,2026,536
2026-04-08,RSV,NT,2026,558
2026-04-15,RSV,NT,2026,596
2026-04-22,RSV,NT,2026,629
2026-04-29,RSV,NT,2026,653
2026-05-06,RSV,NT,2026,671
2026-05-13,RSV,NT,2026,682
2026-05-20,RSV,NT,2026,701
2026-05-27,RSV,NT,2026,712
2026-06-03,RSV,NT,2026,723
2026-06-10,RSV,NT,2026,730
2026-06-24,RSV,NT,2026,758
2026-07-01,RSV,NT,2026,766
2026-07-08,RSV,NT,2026,781
2026-07-15,RSV,NT,2026,793
2024-11-20,RSV,National,2024,167409
2024-11-27,RSV,National,2024,168728
2024-12-04,RSV,National,2024,169848
2024-12-11,RSV,National,2024,171282
2024-12-18,RSV,National,2024,172798
2024-12-25,RSV,National,2024,173932
2025-01-02,RSV,National,2025,9
2025-01-08,RSV,National,2025,581
2025-01-15,RSV,National,2025,1994
2025-01-22,RSV,National,2025,3090
2025-01-29,RSV,National,2025,4304
2025-02-05,RSV,National,2025,5690
2025-02-13,RSV,National,2025,7405
2025-02-19,RSV,National,2025,8581
2025-02-26,RSV,National,2025,10941
2025-03-05,RSV,National,2025,13024
2025-03-12,RSV,National,2025,15078
2025-03-19,RSV,National,2025,17751
2025-03-26,RSV,National,2025,20701
2025-04-02,RSV,National,2025,24144
2025-04-09,RSV,National,2025,28183
2025-04-16,RSV,National,2025,32086
2025-04-23,RSV,National,2025,35002
2025-04-30,RSV,National,2025,39064
2025-05-07,RSV,National,2025,42545
2025-05-14,RSV,National,2025,46837
2025-05-21,RSV,National,2025,51664
2025-06-04,RSV,National,2025,63109
2025-06-11,RSV,National,2025,68664
2025-06-18,RSV,National,2025,74928
2025-06-25,RSV,National,2025,81526
2025-07-02,RSV,National,2025,88218
2025-07-09,RSV,National,2025,93899
2025-07-16,RSV,National,2025,101549
2025-07-23,RSV,National,2025,108631
2025-07-30,RSV,National,2025,114770
2025-08-06,RSV,National,2025,120683
2025-08-13,RSV,National,2025,126647
2025-08-20,RSV,National,2025,132453
2025-08-27,RSV,National,2025,138043
2025-09-03,RSV,National,2025,143247
2025-09-10,RSV,National,2025,148158
2025-09-17,RSV,National,2025,152241
2025-09-24,RSV,National,2025,155812
2025-10-01,RSV,National,2025,158586
2025-10-15,RSV,National,2025,162606
2025-10-22,RSV,National,2025,164422
2025-10-29,RSV,National,2025,165973
2025-11-05,RSV,National,2025,167410
2025-11-12,RSV,National,2025,168831
2025-11-19,RSV,National,2025,170176
2025-11-26,RSV,National,2025,171490
2025-12-03,RSV,National,2025,172778
2025-12-10,RSV,National,2025,173956
2025-12-17,RSV,National,2025,175081
2025-12-24,RSV,National,2025,176478
2026-01-02,RSV,National,2026,8
2026-01-07,RSV,National,2026,608
2026-01-14,RSV,National,2026,1751
2026-01-21,RSV,National,2026,2801
2026-01-28,RSV,National,2026,3805
2026-02-04,RSV,National,2026,4968
2026-02-11,RSV,National,2026,6363
2026-02-18,RSV,National,2026,7769
2026-02-25,RSV,National,2026,9450
2026-03-04,RSV,National,2026,11283
2026-03-11,RSV,National,2026,13349
2026-03-18,RSV,National,2026,15742
2026-03-25,RSV,National,2026,18444
2026-04-01,RSV,National,2026,21555
2026-04-08,RSV,National,2026,23847
2026-04-15,RSV,National,2026,27225
2026-04-22,RSV,National,2026,30214
2026-04-29,RSV,National,2026,32694
2026-05-06,RSV,National,2026,35501
2026-05-13,RSV,National,2026,38556
2026-05-20,RSV,National,2026,42083
2026-05-27,RSV,National,2026,45673
2026-06-03,RSV,National,2026,49732
2026-06-10,RSV,National,2026,53934
2026-06-24,RSV,National,2026,64775
2026-07-01,RSV,National,2026,71515
2026-07-08,RSV,National,2026,78224
2026-07-15,RSV,National,2026,86016
2024-11-20,RSV,QLD,2024,39013
2024-11-27,RSV,QLD,2024,39599
2024-12-04,RSV,QLD,2024,39994
2024-12-11,RSV,QLD,2024,40649
2024-12-18,RSV,QLD,2024,41315
2024-12-25,RSV,QLD,2024,41627
2025-01-02,RSV,QLD,2025,0
2025-01-08,RSV,QLD,2025,115
2025-01-15,RSV,QLD,2025,825
2025-01-22,RSV,QLD,2025,1211
2025-01-29,RSV,QLD,2025,1630
2025-02-05,RSV,QLD,2025,2052
2025-02-13,RSV,QLD,2025,2612
2025-02-19,RSV,QLD,2025,3026
2025-02-26,RSV,QLD,2025,3775
2025-03-05,RSV,QLD,2025,4320
2025-03-12,RSV,QLD,2025,4756
2025-03-19,RSV,QLD,2025,5382
2025-03-26,RSV,QLD,2025,5972
2025-04-02,RSV,QLD,2025,6745
2025-04-09,RSV,QLD,2025,7613
2025-04-16,RSV,QLD,2025,8606
2025-04-23,RSV,QLD,2025,9231
2025-04-30,RSV,QLD,2025,9983
2025-05-07,RSV,QLD,2025,10574
2025-05-14,RSV,QLD,2025,11283
2025-05-21,RSV,QLD,2025,12014
2025-06-04,RSV,QLD,2025,13779
2025-06-11,RSV,QLD,2025,14682
2025-06-18,RSV,QLD,2025,15653
2025-06-25,RSV,QLD,2025,16542
2025-07-02,RSV,QLD,2025,17453
2025-07-09,RSV,QLD,2025,18354
2025-07-16,RSV,QLD,2025,19188
2025-07-23,RSV,QLD,2025,20182
2025-07-30,RSV,QLD,2025,21100
2025-08-06,RSV,QLD,2025,22123
2025-08-13,RSV,QLD,2025,23086
2025-08-20,RSV,QLD,2025,24047
2025-08-27,RSV,QLD,2025,24920
2025-09-03,RSV,QLD,2025,25693
2025-09-10,RSV,QLD,2025,26765
2025-09-17,RSV,QLD,2025,27600
2025-09-24,RSV,QLD,2025,28351
2025-10-01,RSV,QLD,2025,29015
2025-10-15,RSV,QLD,2025,29858
2025-10-22,RSV,QLD,2025,30385
2025-10-29,RSV,QLD,2025,30796
2025-11-05,RSV,QLD,2025,31237
2025-11-12,RSV,QLD,2025,31639
2025-11-19,RSV,QLD,2025,32058
2025-11-26,RSV,QLD,2025,32514
2025-12-03,RSV,QLD,2025,32912
2025-12-10,RSV,QLD,2025,33280
2025-12-17,RSV,QLD,2025,33603
2025-12-24,RSV,QLD,2025,34156
2026-01-02,RSV,QLD,2026,8
2026-01-07,RSV,QLD,2026,217
2026-01-14,RSV,QLD,2026,566
2026-01-21,RSV,QLD,2026,898
2026-01-28,RSV,QLD,2026,1244
2026-02-04,RSV,QLD,2026,1550
2026-02-11,RSV,QLD,2026,2118
2026-02-18,RSV,QLD,2026,2559
2026-02-25,RSV,QLD,2026,3102
2026-03-04,RSV,QLD,2026,3673
2026-03-11,RSV,QLD,2026,4364
2026-03-18,RSV,QLD,2026,5067
2026-03-25,RSV,QLD,2026,5938
2026-04-01,RSV,QLD,2026,6805
2026-04-08,RSV,QLD,2026,7460
2026-04-15,RSV,QLD,2026,8308
2026-04-22,RSV,QLD,2026,8953
2026-04-29,RSV,QLD,2026,9562
2026-05-06,RSV,QLD,2026,10036
2026-05-13,RSV,QLD,2026,10646
2026-05-20,RSV,QLD,2026,11287
2026-05-27,RSV,QLD,2026,12060
2026-06-03,RSV,QLD,2026,12843
2026-06-10,RSV,QLD,2026,13642
2026-06-24,RSV,QLD,2026,15281
2026-07-01,RSV,QLD,2026,16051
2026-07-08,RSV,QLD,2026,16702
2026-07-15,RSV,QLD,2026,17630
2024-11-20,RSV,SA,2024,11864
2024-11-27,RSV,SA,2024,11925
2024-12-04,RSV,SA,2024,11970
2024-12-11,RSV,SA,2024,11997
2024-12-18,RSV,SA,2024,12056
2024-12-25,RSV,SA,2024,12099
2025-01-02,RSV,SA,2025,0
2025-01-08,RSV,SA,2025,23
2025-01-15,RSV,SA,2025,57
2025-01-22,RSV,SA,2025,99
2025-01-29,RSV,SA,2025,170
2025-02-05,RSV,SA,2025,214
2025-02-13,RSV,SA,2025,267
2025-02-19,RSV,SA,2025,311
2025-02-26,RSV,SA,2025,369
2025-03-05,RSV,SA,2025,431
2025-03-12,RSV,SA,2025,494
2025-03-19,RSV,SA,2025,538
2025-03-26,RSV,SA,2025,644
2025-04-02,RSV,SA,2025,704
2025-04-09,RSV,SA,2025,824
2025-04-16,RSV,SA,2025,935
2025-04-23,RSV,SA,2025,1025
2025-04-30,RSV,SA,2025,1127
2025-05-07,RSV,SA,2025,1240
2025-05-14,RSV,SA,2025,1350
2025-05-21,RSV,SA,2025,1481
2025-06-04,RSV,SA,2025,1844
2025-06-11,RSV,SA,2025,2045
2025-06-18,RSV,SA,2025,2344
2025-06-25,RSV,SA,2025,2671
2025-07-02,RSV,SA,2025,3033
2025-07-09,RSV,SA,2025,3498
2025-07-16,RSV,SA,2025,4056
2025-07-23,RSV,SA,2025,4704
2025-07-30,RSV,SA,2025,5379
2025-08-06,RSV,SA,2025,6088
2025-08-13,RSV,SA,2025,6891
2025-08-20,RSV,SA,2025,7750
2025-08-27,RSV,SA,2025,8545
2025-09-03,RSV,SA,2025,9357
2025-09-10,RSV,SA,2025,10071
2025-09-17,RSV,SA,2025,10653
2025-09-24,RSV,SA,2025,11099
2025-10-01,RSV,SA,2025,11455
2025-10-15,RSV,SA,2025,11929
2025-10-22,RSV,SA,2025,12070
2025-10-29,RSV,SA,2025,12186
2025-11-05,RSV,SA,2025,12333
2025-11-12,RSV,SA,2025,12434
2025-11-19,RSV,SA,2025,12539
2025-11-26,RSV,SA,2025,12607
2025-12-03,RSV,SA,2025,12683
2025-12-10,RSV,SA,2025,12737
2025-12-17,RSV,SA,2025,12795
2025-12-24,RSV,SA,2025,12866
2026-01-02,RSV,SA,2026,0
2026-01-07,RSV,SA,2026,38
2026-01-14,RSV,SA,2026,86
2026-01-21,RSV,SA,2026,126
2026-01-28,RSV,SA,2026,147
2026-02-04,RSV,SA,2026,198
2026-02-11,RSV,SA,2026,252
2026-02-18,RSV,SA,2026,309
2026-02-25,RSV,SA,2026,366
2026-03-04,RSV,SA,2026,419
2026-03-11,RSV,SA,2026,465
2026-03-18,RSV,SA,2026,528
2026-03-25,RSV,SA,2026,586
2026-04-01,RSV,SA,2026,654
2026-04-08,RSV,SA,2026,714
2026-04-15,RSV,SA,2026,779
2026-04-22,RSV,SA,2026,836
2026-04-29,RSV,SA,2026,902
2026-05-06,RSV,SA,2026,978
2026-05-13,RSV,SA,2026,1052
2026-05-20,RSV,SA,2026,1176
2026-05-27,RSV,SA,2026,1308
2026-06-03,RSV,SA,2026,1466
2026-06-10,RSV,SA,2026,1628
2026-06-24,RSV,SA,2026,2167
2026-07-01,RSV,SA,2026,2589
2026-07-08,RSV,SA,2026,3054
2026-07-15,RSV,SA,2026,3881
2024-11-20,RSV,TAS,2024,2719
2024-11-27,RSV,TAS,2024,2748
2024-12-04,RSV,TAS,2024,2776
2024-12-11,RSV,TAS,2024,2814
2024-12-18,RSV,TAS,2024,2846
2024-12-25,RSV,TAS,2024,2868
2025-01-02,RSV,TAS,2025,0
2025-01-08,RSV,TAS,2025,0
2025-01-15,RSV,TAS,2025,26
2025-01-22,RSV,TAS,2025,45
2025-01-29,RSV,TAS,2025,68
2025-02-05,RSV,TAS,2025,77
2025-02-13,RSV,TAS,2025,84
2025-02-19,RSV,TAS,2025,86
2025-02-26,RSV,TAS,2025,110
2025-03-05,RSV,TAS,2025,118
2025-03-12,RSV,TAS,2025,130
2025-03-19,RSV,TAS,2025,146
2025-03-26,RSV,TAS,2025,149
2025-04-02,RSV,TAS,2025,162
2025-04-09,RSV,TAS,2025,169
2025-04-16,RSV,TAS,2025,183
2025-04-23,RSV,TAS,2025,201
2025-04-30,RSV,TAS,2025,227
2025-05-07,RSV,TAS,2025,268
2025-05-14,RSV,TAS,2025,268
2025-05-21,RSV,TAS,2025,346
2025-06-04,RSV,TAS,2025,449
2025-06-11,RSV,TAS,2025,504
2025-06-18,RSV,TAS,2025,553
2025-06-25,RSV,TAS,2025,642
2025-07-02,RSV,TAS,2025,718
2025-07-09,RSV,TAS,2025,818
2025-07-16,RSV,TAS,2025,921
2025-07-23,RSV,TAS,2025,1013
2025-07-30,RSV,TAS,2025,1161
2025-08-06,RSV,TAS,2025,1308
2025-08-13,RSV,TAS,2025,1478
2025-08-20,RSV,TAS,2025,1597
2025-08-27,RSV,TAS,2025,1769
2025-09-03,RSV,TAS,2025,1948
2025-09-10,RSV,TAS,2025,2092
2025-09-17,RSV,TAS,2025,2211
2025-09-24,RSV,TAS,2025,2393
2025-10-01,RSV,TAS,2025,2491
2025-10-15,RSV,TAS,2025,2661
2025-10-22,RSV,TAS,2025,2727
2025-10-29,RSV,TAS,2025,2783
2025-11-05,RSV,TAS,2025,2832
2025-11-12,RSV,TAS,2025,2869
2025-11-19,RSV,TAS,2025,2905
2025-11-26,RSV,TAS,2025,2930
2025-12-03,RSV,TAS,2025,2960
2025-12-10,RSV,TAS,2025,2981
2025-12-17,RSV,TAS,2025,3001
2025-12-24,RSV,TAS,2025,3027
2026-01-02,RSV,TAS,2026,0
2026-01-07,RSV,TAS,2026,0
2026-01-14,RSV,TAS,2026,28
2026-01-21,RSV,TAS,2026,44
2026-01-28,RSV,TAS,2026,60
2026-02-04,RSV,TAS,2026,73
2026-02-11,RSV,TAS,2026,84
2026-02-18,RSV,TAS,2026,102
2026-02-25,RSV,TAS,2026,117
2026-03-04,RSV,TAS,2026,134
2026-03-11,RSV,TAS,2026,148
2026-03-18,RSV,TAS,2026,169
2026-03-25,RSV,TAS,2026,190
2026-04-01,RSV,TAS,2026,222
2026-04-08,RSV,TAS,2026,248
2026-04-15,RSV,TAS,2026,275
2026-04-22,RSV,TAS,2026,298
2026-04-29,RSV,TAS,2026,327
2026-05-06,RSV,TAS,2026,358
2026-05-13,RSV,TAS,2026,394
2026-05-20,RSV,TAS,2026,450
2026-05-27,RSV,TAS,2026,503
2026-06-03,RSV,TAS,2026,544
2026-06-10,RSV,TAS,2026,604
2026-06-24,RSV,TAS,2026,786
2026-07-01,RSV,TAS,2026,889
2026-07-08,RSV,TAS,2026,1010
2026-07-15,RSV,TAS,2026,1140
2024-11-20,RSV,VIC,2024,29964
2024-11-27,RSV,VIC,2024,30085
2024-12-04,RSV,VIC,2024,30220
2024-12-11,RSV,VIC,2024,30361
2024-12-18,RSV,VIC,2024,30478
2024-12-25,RSV,VIC,2024,30640
2025-01-02,RSV,VIC,2025,0
2025-01-08,RSV,VIC,2025,84
2025-01-15,RSV,VIC,2025,206
2025-01-22,RSV,VIC,2025,327
2025-01-29,RSV,VIC,2025,450
2025-02-05,RSV,VIC,2025,640
2025-02-13,RSV,VIC,2025,853
2025-02-19,RSV,VIC,2025,977
2025-02-26,RSV,VIC,2025,1231
2025-03-05,RSV,VIC,2025,1479
2025-03-12,RSV,VIC,2025,1695
2025-03-19,RSV,VIC,2025,1964
2025-03-26,RSV,VIC,2025,2239
2025-04-02,RSV,VIC,2025,2642
2025-04-09,RSV,VIC,2025,3160
2025-04-16,RSV,VIC,2025,3401
2025-04-23,RSV,VIC,2025,3641
2025-04-30,RSV,VIC,2025,4637
2025-05-07,RSV,VIC,2025,5196
2025-05-14,RSV,VIC,2025,5989
2025-05-21,RSV,VIC,2025,6843
2025-06-04,RSV,VIC,2025,9195
2025-06-11,RSV,VIC,2025,10518
2025-06-18,RSV,VIC,2025,12115
2025-06-25,RSV,VIC,2025,14162
2025-07-02,RSV,VIC,2025,16268
2025-07-09,RSV,VIC,2025,17361
2025-07-16,RSV,VIC,2025,20349
2025-07-23,RSV,VIC,2025,22794
2025-07-30,RSV,VIC,2025,24668
2025-08-06,RSV,VIC,2025,26180
2025-08-13,RSV,VIC,2025,27767
2025-08-20,RSV,VIC,2025,29101
2025-08-27,RSV,VIC,2025,30493
2025-09-03,RSV,VIC,2025,31669
2025-09-10,RSV,VIC,2025,32770
2025-09-17,RSV,VIC,2025,33758
2025-09-24,RSV,VIC,2025,34485
2025-10-01,RSV,VIC,2025,34987
2025-10-15,RSV,VIC,2025,35921
2025-10-22,RSV,VIC,2025,36276
2025-10-29,RSV,VIC,2025,36581
2025-11-05,RSV,VIC,2025,36797
2025-11-12,RSV,VIC,2025,37052
2025-11-19,RSV,VIC,2025,37274
2025-11-26,RSV,VIC,2025,37465
2025-12-03,RSV,VIC,2025,37657
2025-12-10,RSV,VIC,2025,37854
2025-12-17,RSV,VIC,2025,38051
2025-12-24,RSV,VIC,2025,38238
2026-01-02,RSV,VIC,2026,0
2026-01-07,RSV,VIC,2026,100
2026-01-14,RSV,VIC,2026,302
2026-01-21,RSV,VIC,2026,440
2026-01-28,RSV,VIC,2026,558
2026-02-04,RSV,VIC,2026,740
2026-02-11,RSV,VIC,2026,877
2026-02-18,RSV,VIC,2026,1018
2026-02-25,RSV,VIC,2026,1175
2026-03-04,RSV,VIC,2026,1361
2026-03-11,RSV,VIC,2026,1520
2026-03-18,RSV,VIC,2026,1789
2026-03-25,RSV,VIC,2026,2010
2026-04-01,RSV,VIC,2026,2330
2026-04-08,RSV,VIC,2026,2565
2026-04-15,RSV,VIC,2026,2966
2026-04-22,RSV,VIC,2026,3357
2026-04-29,RSV,VIC,2026,3756
2026-05-06,RSV,VIC,2026,4209
2026-05-13,RSV,VIC,2026,4682
2026-05-20,RSV,VIC,2026,5313
2026-05-27,RSV,VIC,2026,6126
2026-06-03,RSV,VIC,2026,7103
2026-06-10,RSV,VIC,2026,8154
2026-06-24,RSV,VIC,2026,10950
2026-07-01,RSV,VIC,2026,12701
2026-07-08,RSV,VIC,2026,14430
2026-07-15,RSV,VIC,2026,16237
2024-11-20,RSV,WA,2024,8951
2024-11-27,RSV,WA,2024,9009
2024-12-04,RSV,WA,2024,9062
2024-12-11,RSV,WA,2024,9114
2024-12-18,RSV,WA,2024,9171
2024-12-25,RSV,WA,2024,9229
2025-01-02,RSV,WA,2025,0
2025-01-15,RSV,WA,2025,98
2025-01-22,RSV,WA,2025,151
2025-01-29,RSV,WA,2025,214
2025-02-05,RSV,WA,2025,267
2025-02-13,RSV,WA,2025,341
2025-02-19,RSV,WA,2025,405
2025-02-26,RSV,WA,2025,491
2025-03-05,RSV,WA,2025,558
2025-03-12,RSV,WA,2025,624
2025-03-19,RSV,WA,2025,692
2025-03-26,RSV,WA,2025,777
2025-04-02,RSV,WA,2025,858
2025-04-09,RSV,WA,2025,925
2025-04-16,RSV,WA,2025,1006
2025-04-23,RSV,WA,2025,1083
2025-04-30,RSV,WA,2025,1159
2025-05-07,RSV,WA,2025,1245
2025-05-14,RSV,WA,2025,1350
2025-05-21,RSV,WA,2025,1480
2025-06-04,RSV,WA,2025,1738
2025-06-11,RSV,WA,2025,1933
2025-06-18,RSV,WA,2025,2160
2025-06-25,RSV,WA,2025,2453
2025-07-02,RSV,WA,2025,2884
2025-07-09,RSV,WA,2025,3375
2025-07-16,RSV,WA,2025,4120
2025-07-23,RSV,WA,2025,4924
2025-07-30,RSV,WA,2025,5609
2025-08-06,RSV,WA,2025,6407
2025-08-13,RSV,WA,2025,7167
2025-08-20,RSV,WA,2025,7962
2025-08-27,RSV,WA,2025,8702
2025-09-03,RSV,WA,2025,9331
2025-09-10,RSV,WA,2025,9908
2025-09-17,RSV,WA,2025,10385
2025-09-24,RSV,WA,2025,10836
2025-10-01,RSV,WA,2025,11173
2025-10-15,RSV,WA,2025,11621
2025-10-22,RSV,WA,2025,11815
2025-10-29,RSV,WA,2025,11973
2025-11-05,RSV,WA,2025,12090
2025-11-12,RSV,WA,2025,12219
2025-11-19,RSV,WA,2025,12323
2025-11-26,RSV,WA,2025,12407
2025-12-03,RSV,WA,2025,12500
2025-12-10,RSV,WA,2025,12596
2025-12-17,RSV,WA,2025,12675
2025-12-24,RSV,WA,2025,12756
2026-01-02,RSV,WA,2026,0
2026-01-07,RSV,WA,2026,16
2026-01-14,RSV,WA,2026,71
2026-01-21,RSV,WA,2026,132
2026-01-28,RSV,WA,2026,186
2026-02-04,RSV,WA,2026,252
2026-02-11,RSV,WA,2026,306
2026-02-18,RSV,WA,2026,371
2026-02-25,RSV,WA,2026,442
2026-03-04,RSV,WA,2026,512
2026-03-11,RSV,WA,2026,601
2026-03-18,RSV,WA,2026,686
2026-03-25,RSV,WA,2026,769
2026-04-01,RSV,WA,2026,884
2026-04-08,RSV,WA,2026,971
2026-04-15,RSV,WA,2026,1069
2026-04-22,RSV,WA,2026,1211
2026-04-29,RSV,WA,2026,1340
2026-05-06,RSV,WA,2026,1451
2026-05-13,RSV,WA,2026,1579
2026-05-20,RSV,WA,2026,1744
2026-05-27,RSV,WA,2026,1931
2026-06-03,RSV,WA,2026,2138
2026-06-10,RSV,WA,2026,2363
2026-06-24,RSV,WA,2026,3157
2026-07-01,RSV,WA,2026,3757
2026-07-08,RSV,WA,2026,4364
2026-07-15,RSV,WA,2026,5106
2025-10-08,RSV,NSW,2025,66422
2025-10-08,RSV,NT,2025,770
2025-10-08,RSV,QLD,2025,29447
2025-10-08,RSV,SA,2025,11714
2025-10-08,RSV,TAS,2025,2583
2025-10-08,RSV,VIC,2025,35516
2025-10-08,RSV,WA,2025,11434
2025-10-08,RSV,National,2025,160696
2026-07-22,COVID-19,ACT,2026,767
2026-07-22,COVID-19,NSW,2026,25834
2026-07-22,COVID-19,NT,2026,262
2026-07-22,COVID-19,QLD,2026,10818
2026-07-22,COVID-19,SA,2026,3716
2026-07-22,COVID-19,TAS,2026,802
2026-07-22,COVID-19,VIC,2026,8947
2026-07-22,COVID-19,WA,2026,2980
2026-07-22,COVID-19,National,2026,54126
2026-07-22,Influenza,ACT,2026,428
2026-07-22,Influenza,NSW,2026,28170
2026-07-22,Influenza,NT,2026,685
2026-07-22,Influenza,QLD,2026,11596
2026-07-22,Influenza,SA,2026,2306
2026-07-22,Influenza,TAS,2026,406
2026-07-22,Influenza,VIC,2026,7805
2026-07-22,Influenza,WA,2026,4654
2026-07-22,Influenza,National,2026,56050
2026-07-22,Measles,ACT,2026,3
2026-07-22,Measles,NSW,2026,53
2026-07-22,Measles,NT,2026,0
2026-07-22,Measles,QLD,2026,18
2026-07-22,Measles,SA,2026,3
2026-07-22,Measles,TAS,2026,0
2026-07-22,Measles,VIC,2026,30
2026-07-22,Measles,WA,2026,5
2026-07-22,Measles,National,2026,112
2026-07-22,RSV,ACT,2026,993
2026-07-22,RSV,NSW,2026,43501
2026-07-22,RSV,NT,2026,819
2026-07-22,RSV,QLD,2026,18399
2026-07-22,RSV,SA,2026,4528
2026-07-22,RSV,TAS,2026,1305
2026-07-22,RSV,VIC,2026,17800
2026-07-22,RSV,WA,2026,5763
2026-07-22,RSV,National,2026,93108
2026-07-29,COVID-19,ACT,2026,801
2026-07-29,COVID-19,NSW,2026,26644
2026-07-29,COVID-19,NT,2026,268
2026-07-29,COVID-19,QLD,2026,11053
2026-07-29,COVID-19,SA,2026,3763
2026-07-29,COVID-19,TAS,2026,842
2026-07-29,COVID-19,VIC,2026,9416
2026-07-29,COVID-19,WA,2026,3111
2026-07-29,COVID-19,National,2026,55898
2026-07-29,Influenza,ACT,2026,495
2026-07-29,Influenza,NSW,2026,30891
2026-07-29,Influenza,NT,2026,694
2026-07-29,Influenza,QLD,2026,12228
2026-07-29,Influenza,SA,2026,2492
2026-07-29,Influenza,TAS,2026,437
2026-07-29,Influenza,VIC,2026,8473
2026-07-29,Influenza,WA,2026,5160
2026-07-29,Influenza,National,2026,60870
2026-07-29,Measles,ACT,2026,3
2026-07-29,Measles,NSW,2026,53
2026-07-29,Measles,NT,2026,0
2026-07-29,Measles,QLD,2026,18
2026-07-29,Measles,SA,2026,3
2026-07-29,Measles,TAS,2026,0
2026-07-29,Measles,VIC,2026,30
2026-07-29,Measles,WA,2026,5
2026-07-29,Measles,National,2026,112
2026-07-29,RSV,ACT,2026,1134
2026-07-29,RSV,NSW,2026,45254
2026-07-29,RSV,NT,2026,846
2026-07-29,RSV,QLD,2026,19068
2026-07-29,RSV,SA,2026,5215
2026-07-29,RSV,TAS,2026,1495
2026-07-29,RSV,VIC,2026,19331
2026-07-29,RSV,WA,2026,6441
2026-07-29,RSV,National,2026,98784
2026-08-05,COVID-19,ACT,2026,882
2026-08-05,COVID-19,NSW,2026,27549
2026-08-05,COVID-19,NT,2026,273
2026-08-05,COVID-19,QLD,2026,11316
